gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp7-4.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=4685 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1655 / 18750 positions
  played 100 games, 3471 / 18750 positions
  played 150 games, 5216 / 18750 positions
  played 200 games, 6940 / 18750 positions
  played 250 games, 8627 / 18750 positions
  played 300 games, 10404 / 18750 positions
  played 350 games, 12119 / 18750 positions
  played 400 games, 13764 / 18750 positions
  played 450 games, 15421 / 18750 positions
  played 500 games, 17214 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp7-4.jnnw
