gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp6-11.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=9836 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1795 / 18750 positions
  played 100 games, 3469 / 18750 positions
  played 150 games, 5209 / 18750 positions
  played 200 games, 6845 / 18750 positions
  played 250 games, 8487 / 18750 positions
  played 300 games, 10163 / 18750 positions
  played 350 games, 11759 / 18750 positions
  played 400 games, 13503 / 18750 positions
  played 450 games, 15185 / 18750 positions
  played 500 games, 16909 / 18750 positions
  played 550 games, 18602 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp6-11.jnnw
