gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp7-11.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=7618 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1768 / 18750 positions
  played 100 games, 3374 / 18750 positions
  played 150 games, 5149 / 18750 positions
  played 200 games, 6724 / 18750 positions
  played 250 games, 8468 / 18750 positions
  played 300 games, 10173 / 18750 positions
  played 350 games, 11809 / 18750 positions
  played 400 games, 13492 / 18750 positions
  played 450 games, 15187 / 18750 positions
  played 500 games, 16835 / 18750 positions
  played 550 games, 18550 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp7-11.jnnw
