gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp4-7.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=31464 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1648 / 18750 positions
  played 100 games, 3298 / 18750 positions
  played 150 games, 5146 / 18750 positions
  played 200 games, 6921 / 18750 positions
  played 250 games, 8590 / 18750 positions
  played 300 games, 10356 / 18750 positions
  played 350 games, 11971 / 18750 positions
  played 400 games, 13706 / 18750 positions
  played 450 games, 15367 / 18750 positions
  played 500 games, 17126 / 18750 positions
  played 550 games, 18694 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp4-7.jnnw
