gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp5-5.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=14096 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1734 / 18750 positions
  played 100 games, 3474 / 18750 positions
  played 150 games, 5141 / 18750 positions
  played 200 games, 6728 / 18750 positions
  played 250 games, 8350 / 18750 positions
  played 300 games, 10054 / 18750 positions
  played 350 games, 11683 / 18750 positions
  played 400 games, 13298 / 18750 positions
  played 450 games, 15010 / 18750 positions
  played 500 games, 16740 / 18750 positions
  played 550 games, 18409 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp5-5.jnnw
