gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp4-15.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=5205 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1736 / 18750 positions
  played 100 games, 3426 / 18750 positions
  played 150 games, 5307 / 18750 positions
  played 200 games, 6918 / 18750 positions
  played 250 games, 8597 / 18750 positions
  played 300 games, 10308 / 18750 positions
  played 350 games, 11961 / 18750 positions
  played 400 games, 13529 / 18750 positions
  played 450 games, 15169 / 18750 positions
  played 500 games, 16896 / 18750 positions
  played 550 games, 18661 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp4-15.jnnw
