gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp1-2.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=15081 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1743 / 18750 positions
  played 100 games, 3474 / 18750 positions
  played 150 games, 5232 / 18750 positions
  played 200 games, 6904 / 18750 positions
  played 250 games, 8635 / 18750 positions
  played 300 games, 10356 / 18750 positions
  played 350 games, 12090 / 18750 positions
  played 400 games, 13759 / 18750 positions
  played 450 games, 15426 / 18750 positions
  played 500 games, 17123 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp1-2.jnnw
