gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp2-14.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=13861 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1651 / 18750 positions
  played 100 games, 3257 / 18750 positions
  played 150 games, 4951 / 18750 positions
  played 200 games, 6580 / 18750 positions
  played 250 games, 8271 / 18750 positions
  played 300 games, 9841 / 18750 positions
  played 350 games, 11647 / 18750 positions
  played 400 games, 13193 / 18750 positions
  played 450 games, 14888 / 18750 positions
  played 500 games, 16642 / 18750 positions
  played 550 games, 18282 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp2-14.jnnw
