gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp7-13.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=31182 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1681 / 18750 positions
  played 100 games, 3278 / 18750 positions
  played 150 games, 4935 / 18750 positions
  played 200 games, 6649 / 18750 positions
  played 250 games, 8430 / 18750 positions
  played 300 games, 10206 / 18750 positions
  played 350 games, 11936 / 18750 positions
  played 400 games, 13650 / 18750 positions
  played 450 games, 15340 / 18750 positions
  played 500 games, 16981 / 18750 positions
  played 550 games, 18750 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp7-13.jnnw
