gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp5-2.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=17908 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1675 / 18750 positions
  played 100 games, 3362 / 18750 positions
  played 150 games, 5112 / 18750 positions
  played 200 games, 6788 / 18750 positions
  played 250 games, 8432 / 18750 positions
  played 300 games, 10210 / 18750 positions
  played 350 games, 11821 / 18750 positions
  played 400 games, 13489 / 18750 positions
  played 450 games, 15073 / 18750 positions
  played 500 games, 16686 / 18750 positions
  played 550 games, 18328 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp5-2.jnnw
