gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp6-9.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=10744 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1774 / 18750 positions
  played 100 games, 3433 / 18750 positions
  played 150 games, 5135 / 18750 positions
  played 200 games, 6819 / 18750 positions
  played 250 games, 8475 / 18750 positions
  played 300 games, 10136 / 18750 positions
  played 350 games, 11826 / 18750 positions
  played 400 games, 13520 / 18750 positions
  played 450 games, 15169 / 18750 positions
  played 500 games, 16940 / 18750 positions
  played 550 games, 18609 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp6-9.jnnw
