gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp8-11.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=14589 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1723 / 18750 positions
  played 100 games, 3415 / 18750 positions
  played 150 games, 5234 / 18750 positions
  played 200 games, 6950 / 18750 positions
  played 250 games, 8694 / 18750 positions
  played 300 games, 10488 / 18750 positions
  played 350 games, 12081 / 18750 positions
  played 400 games, 13754 / 18750 positions
  played 450 games, 15578 / 18750 positions
  played 500 games, 17236 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp8-11.jnnw
