gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp5-4.jnnw eval_depth=8 play_depth=8 max_plies=200 seed=31685 nnue=/root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=30
  played 50 games, 1560 / 18750 positions
  played 100 games, 3320 / 18750 positions
  played 150 games, 4863 / 18750 positions
  played 200 games, 6453 / 18750 positions
  played 250 games, 8044 / 18750 positions
  played 300 games, 9767 / 18750 positions
  played 350 games, 11390 / 18750 positions
  played 400 games, 13067 / 18750 positions
  played 450 games, 14773 / 18750 positions
  played 500 games, 16383 / 18750 positions
  played 550 games, 18036 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0228-fullfold-mt30/artefacts.src/sp5-4.jnnw
