gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp8-15.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=3722 nnue=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1619 / 18750 positions
  played 100 games, 3122 / 18750 positions
  played 150 games, 4717 / 18750 positions
  played 200 games, 6302 / 18750 positions
  played 250 games, 7770 / 18750 positions
  played 300 games, 9323 / 18750 positions
  played 350 games, 11076 / 18750 positions
  played 400 games, 12589 / 18750 positions
  played 450 games, 14117 / 18750 positions
  played 500 games, 15690 / 18750 positions
  played 550 games, 17336 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp8-15.jnnw
