gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp4-11.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=14415 nnue=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1426 / 18750 positions
  played 100 games, 3034 / 18750 positions
  played 150 games, 4629 / 18750 positions
  played 200 games, 6218 / 18750 positions
  played 250 games, 7717 / 18750 positions
  played 300 games, 9238 / 18750 positions
  played 350 games, 10758 / 18750 positions
  played 400 games, 12416 / 18750 positions
  played 450 games, 14026 / 18750 positions
  played 500 games, 15629 / 18750 positions
  played 550 games, 17212 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp4-11.jnnw
