gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp6-15.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=20764 nnue=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1578 / 18750 positions
  played 100 games, 3253 / 18750 positions
  played 150 games, 4854 / 18750 positions
  played 200 games, 6380 / 18750 positions
  played 250 games, 7985 / 18750 positions
  played 300 games, 9542 / 18750 positions
  played 350 games, 10982 / 18750 positions
  played 400 games, 12484 / 18750 positions
  played 450 games, 14072 / 18750 positions
  played 500 games, 15555 / 18750 positions
  played 550 games, 17152 / 18750 positions
  played 600 games, 18658 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp6-15.jnnw
