gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp4-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=14514 nnue=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1413 / 18750 positions
  played 100 games, 2931 / 18750 positions
  played 150 games, 4414 / 18750 positions
  played 200 games, 5945 / 18750 positions
  played 250 games, 7471 / 18750 positions
  played 300 games, 9085 / 18750 positions
  played 350 games, 10629 / 18750 positions
  played 400 games, 12165 / 18750 positions
  played 450 games, 13758 / 18750 positions
  played 500 games, 15245 / 18750 positions
  played 550 games, 16875 / 18750 positions
  played 600 games, 18348 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp4-8.jnnw
