gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp5-12.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=2823 nnue=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1487 / 18750 positions
  played 100 games, 3037 / 18750 positions
  played 150 games, 4635 / 18750 positions
  played 200 games, 6253 / 18750 positions
  played 250 games, 7850 / 18750 positions
  played 300 games, 9279 / 18750 positions
  played 350 games, 10796 / 18750 positions
  played 400 games, 12374 / 18750 positions
  played 450 games, 13905 / 18750 positions
  played 500 games, 15364 / 18750 positions
  played 550 games, 16955 / 18750 positions
  played 600 games, 18498 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp5-12.jnnw
