gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp3-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=5576 nnue=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1609 / 18750 positions
  played 100 games, 3218 / 18750 positions
  played 150 games, 4911 / 18750 positions
  played 200 games, 6434 / 18750 positions
  played 250 games, 7924 / 18750 positions
  played 300 games, 9465 / 18750 positions
  played 350 games, 11091 / 18750 positions
  played 400 games, 12700 / 18750 positions
  played 450 games, 14447 / 18750 positions
  played 500 games, 15994 / 18750 positions
  played 550 games, 17538 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp3-5.jnnw
