gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp6-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=12565 nnue=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1456 / 18750 positions
  played 100 games, 2870 / 18750 positions
  played 150 games, 4412 / 18750 positions
  played 200 games, 6018 / 18750 positions
  played 250 games, 7525 / 18750 positions
  played 300 games, 9134 / 18750 positions
  played 350 games, 10769 / 18750 positions
  played 400 games, 12295 / 18750 positions
  played 450 games, 13837 / 18750 positions
  played 500 games, 15478 / 18750 positions
  played 550 games, 17096 / 18750 positions
  played 600 games, 18701 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp6-5.jnnw
