gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp8-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=11119 nnue=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1520 / 18750 positions
  played 100 games, 3089 / 18750 positions
  played 150 games, 4677 / 18750 positions
  played 200 games, 6202 / 18750 positions
  played 250 games, 7703 / 18750 positions
  played 300 games, 9231 / 18750 positions
  played 350 games, 10878 / 18750 positions
  played 400 games, 12463 / 18750 positions
  played 450 games, 13966 / 18750 positions
  played 500 games, 15590 / 18750 positions
  played 550 games, 17178 / 18750 positions
  played 600 games, 18750 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp8-6.jnnw
