gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp3-12.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=17799 nnue=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1599 / 18750 positions
  played 100 games, 3090 / 18750 positions
  played 150 games, 4682 / 18750 positions
  played 200 games, 6263 / 18750 positions
  played 250 games, 7753 / 18750 positions
  played 300 games, 9299 / 18750 positions
  played 350 games, 10842 / 18750 positions
  played 400 games, 12358 / 18750 positions
  played 450 games, 13920 / 18750 positions
  played 500 games, 15471 / 18750 positions
  played 550 games, 17025 / 18750 positions
  played 600 games, 18522 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp3-12.jnnw
