gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp3-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=19629 nnue=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1531 / 18750 positions
  played 100 games, 3110 / 18750 positions
  played 150 games, 4645 / 18750 positions
  played 200 games, 6187 / 18750 positions
  played 250 games, 7737 / 18750 positions
  played 300 games, 9301 / 18750 positions
  played 350 games, 10820 / 18750 positions
  played 400 games, 12406 / 18750 positions
  played 450 games, 13909 / 18750 positions
  played 500 games, 15475 / 18750 positions
  played 550 games, 17086 / 18750 positions
  played 600 games, 18565 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp3-1.jnnw
