gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp7-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=29756 nnue=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1578 / 18750 positions
  played 100 games, 3212 / 18750 positions
  played 150 games, 4876 / 18750 positions
  played 200 games, 6444 / 18750 positions
  played 250 games, 8012 / 18750 positions
  played 300 games, 9610 / 18750 positions
  played 350 games, 11279 / 18750 positions
  played 400 games, 12909 / 18750 positions
  played 450 games, 14457 / 18750 positions
  played 500 games, 15999 / 18750 positions
  played 550 games, 17499 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp7-6.jnnw
