gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp4-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=13037 nnue=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1606 / 18750 positions
  played 100 games, 3119 / 18750 positions
  played 150 games, 4677 / 18750 positions
  played 200 games, 6243 / 18750 positions
  played 250 games, 7742 / 18750 positions
  played 300 games, 9279 / 18750 positions
  played 350 games, 10793 / 18750 positions
  played 400 games, 12328 / 18750 positions
  played 450 games, 13955 / 18750 positions
  played 500 games, 15531 / 18750 positions
  played 550 games, 17100 / 18750 positions
  played 600 games, 18607 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp4-5.jnnw
