gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp4-12.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=23040 nnue=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1534 / 18750 positions
  played 100 games, 3147 / 18750 positions
  played 150 games, 4667 / 18750 positions
  played 200 games, 6180 / 18750 positions
  played 250 games, 7711 / 18750 positions
  played 300 games, 9272 / 18750 positions
  played 350 games, 10846 / 18750 positions
  played 400 games, 12374 / 18750 positions
  played 450 games, 13900 / 18750 positions
  played 500 games, 15414 / 18750 positions
  played 550 games, 17017 / 18750 positions
  played 600 games, 18707 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp4-12.jnnw
