gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp1-7.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=10746 nnue=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1668 / 18750 positions
  played 100 games, 3283 / 18750 positions
  played 150 games, 4833 / 18750 positions
  played 200 games, 6391 / 18750 positions
  played 250 games, 7945 / 18750 positions
  played 300 games, 9487 / 18750 positions
  played 350 games, 11037 / 18750 positions
  played 400 games, 12571 / 18750 positions
  played 450 games, 14054 / 18750 positions
  played 500 games, 15649 / 18750 positions
  played 550 games, 17252 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp1-7.jnnw
