gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp6-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=23980 nnue=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1522 / 18750 positions
  played 100 games, 3096 / 18750 positions
  played 150 games, 4719 / 18750 positions
  played 200 games, 6264 / 18750 positions
  played 250 games, 7823 / 18750 positions
  played 300 games, 9296 / 18750 positions
  played 350 games, 10937 / 18750 positions
  played 400 games, 12365 / 18750 positions
  played 450 games, 13916 / 18750 positions
  played 500 games, 15606 / 18750 positions
  played 550 games, 17276 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp6-8.jnnw
