gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp1-13.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=2005 nnue=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1521 / 18750 positions
  played 100 games, 3119 / 18750 positions
  played 150 games, 4578 / 18750 positions
  played 200 games, 6001 / 18750 positions
  played 250 games, 7506 / 18750 positions
  played 300 games, 9031 / 18750 positions
  played 350 games, 10596 / 18750 positions
  played 400 games, 12150 / 18750 positions
  played 450 games, 13699 / 18750 positions
  played 500 games, 15169 / 18750 positions
  played 550 games, 16691 / 18750 positions
  played 600 games, 18270 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp1-13.jnnw
