gen-data-wdl: n=18750 out=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp1-10.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=14396 nnue=/root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1603 / 18750 positions
  played 100 games, 3098 / 18750 positions
  played 150 games, 4730 / 18750 positions
  played 200 games, 6337 / 18750 positions
  played 250 games, 7920 / 18750 positions
  played 300 games, 9375 / 18750 positions
  played 350 games, 10931 / 18750 positions
  played 400 games, 12495 / 18750 positions
  played 450 games, 13980 / 18750 positions
  played 500 games, 15489 / 18750 positions
  played 550 games, 17029 / 18750 positions
  played 600 games, 18579 / 18750 positions
wrote 18750 WDL records to /root/jass/jobs/results/cpx62-0221-colorfold-loop/artefacts.src/sp1-10.jnnw
