gen-data-wdl: n=25000 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp0-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=26108 nnue=(default embedded) quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1499 / 25000 positions
  played 100 games, 3127 / 25000 positions
  played 150 games, 4706 / 25000 positions
  played 200 games, 6323 / 25000 positions
  played 250 games, 8095 / 25000 positions
  played 300 games, 9531 / 25000 positions
  played 350 games, 11207 / 25000 positions
  played 400 games, 12924 / 25000 positions
  played 450 games, 14438 / 25000 positions
  played 500 games, 15966 / 25000 positions
  played 550 games, 17552 / 25000 positions
  played 600 games, 19073 / 25000 positions
  played 650 games, 20645 / 25000 positions
  played 700 games, 22212 / 25000 positions
  played 750 games, 23824 / 25000 positions
wrote 25000 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp0-5.jnnw
