gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp3-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=15260 nnue=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/gen2.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1553 / 37500 positions
  played 100 games, 3187 / 37500 positions
  played 150 games, 4720 / 37500 positions
  played 200 games, 6398 / 37500 positions
  played 250 games, 7958 / 37500 positions
  played 300 games, 9440 / 37500 positions
  played 350 games, 11076 / 37500 positions
  played 400 games, 12639 / 37500 positions
  played 450 games, 14291 / 37500 positions
  played 500 games, 15925 / 37500 positions
  played 550 games, 17500 / 37500 positions
  played 600 games, 19053 / 37500 positions
  played 650 games, 20679 / 37500 positions
  played 700 games, 22211 / 37500 positions
  played 750 games, 23846 / 37500 positions
  played 800 games, 25349 / 37500 positions
  played 850 games, 26944 / 37500 positions
  played 900 games, 28489 / 37500 positions
  played 950 games, 30004 / 37500 positions
  played 1000 games, 31656 / 37500 positions
  played 1050 games, 33179 / 37500 positions
  played 1100 games, 34796 / 37500 positions
  played 1150 games, 36377 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp3-1.jnnw
