gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp5-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=25576 nnue=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1633 / 37500 positions
  played 100 games, 3216 / 37500 positions
  played 150 games, 4740 / 37500 positions
  played 200 games, 6273 / 37500 positions
  played 250 games, 7818 / 37500 positions
  played 300 games, 9467 / 37500 positions
  played 350 games, 11047 / 37500 positions
  played 400 games, 12775 / 37500 positions
  played 450 games, 14343 / 37500 positions
  played 500 games, 15939 / 37500 positions
  played 550 games, 17717 / 37500 positions
  played 600 games, 19429 / 37500 positions
  played 650 games, 21095 / 37500 positions
  played 700 games, 22645 / 37500 positions
  played 750 games, 24209 / 37500 positions
  played 800 games, 25885 / 37500 positions
  played 850 games, 27386 / 37500 positions
  played 900 games, 28866 / 37500 positions
  played 950 games, 30371 / 37500 positions
  played 1000 games, 31864 / 37500 positions
  played 1050 games, 33438 / 37500 positions
  played 1100 games, 35014 / 37500 positions
  played 1150 games, 36671 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp5-4.jnnw
