gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp4-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=2696 nnue=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1692 / 37500 positions
  played 100 games, 3201 / 37500 positions
  played 150 games, 4730 / 37500 positions
  played 200 games, 6428 / 37500 positions
  played 250 games, 8087 / 37500 positions
  played 300 games, 9711 / 37500 positions
  played 350 games, 11219 / 37500 positions
  played 400 games, 12902 / 37500 positions
  played 450 games, 14552 / 37500 positions
  played 500 games, 16047 / 37500 positions
  played 550 games, 17589 / 37500 positions
  played 600 games, 19177 / 37500 positions
  played 650 games, 20587 / 37500 positions
  played 700 games, 22223 / 37500 positions
  played 750 games, 23780 / 37500 positions
  played 800 games, 25348 / 37500 positions
  played 850 games, 26834 / 37500 positions
  played 900 games, 28320 / 37500 positions
  played 950 games, 29860 / 37500 positions
  played 1000 games, 31326 / 37500 positions
  played 1050 games, 32850 / 37500 positions
  played 1100 games, 34506 / 37500 positions
  played 1150 games, 36051 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp4-8.jnnw
