gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp6-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=26387 nnue=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1512 / 37500 positions
  played 100 games, 3061 / 37500 positions
  played 150 games, 4665 / 37500 positions
  played 200 games, 6150 / 37500 positions
  played 250 games, 7800 / 37500 positions
  played 300 games, 9358 / 37500 positions
  played 350 games, 10801 / 37500 positions
  played 400 games, 12348 / 37500 positions
  played 450 games, 13899 / 37500 positions
  played 500 games, 15328 / 37500 positions
  played 550 games, 16845 / 37500 positions
  played 600 games, 18355 / 37500 positions
  played 650 games, 19925 / 37500 positions
  played 700 games, 21535 / 37500 positions
  played 750 games, 23130 / 37500 positions
  played 800 games, 24744 / 37500 positions
  played 850 games, 26240 / 37500 positions
  played 900 games, 27811 / 37500 positions
  played 950 games, 29486 / 37500 positions
  played 1000 games, 31136 / 37500 positions
  played 1050 games, 32810 / 37500 positions
  played 1100 games, 34424 / 37500 positions
  played 1150 games, 35940 / 37500 positions
  played 1200 games, 37438 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp6-5.jnnw
