gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp8-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=32462 nnue=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1543 / 37500 positions
  played 100 games, 3128 / 37500 positions
  played 150 games, 4760 / 37500 positions
  played 200 games, 6410 / 37500 positions
  played 250 games, 7955 / 37500 positions
  played 300 games, 9475 / 37500 positions
  played 350 games, 11099 / 37500 positions
  played 400 games, 12646 / 37500 positions
  played 450 games, 14225 / 37500 positions
  played 500 games, 15737 / 37500 positions
  played 550 games, 17365 / 37500 positions
  played 600 games, 18914 / 37500 positions
  played 650 games, 20369 / 37500 positions
  played 700 games, 21929 / 37500 positions
  played 750 games, 23582 / 37500 positions
  played 800 games, 25185 / 37500 positions
  played 850 games, 26747 / 37500 positions
  played 900 games, 28283 / 37500 positions
  played 950 games, 29923 / 37500 positions
  played 1000 games, 31599 / 37500 positions
  played 1050 games, 33146 / 37500 positions
  played 1100 games, 34747 / 37500 positions
  played 1150 games, 36344 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp8-1.jnnw
