gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp1-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=21758 nnue=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1603 / 37500 positions
  played 100 games, 3085 / 37500 positions
  played 150 games, 4592 / 37500 positions
  played 200 games, 6162 / 37500 positions
  played 250 games, 7670 / 37500 positions
  played 300 games, 9168 / 37500 positions
  played 350 games, 10704 / 37500 positions
  played 400 games, 12272 / 37500 positions
  played 450 games, 13861 / 37500 positions
  played 500 games, 15460 / 37500 positions
  played 550 games, 17037 / 37500 positions
  played 600 games, 18546 / 37500 positions
  played 650 games, 19990 / 37500 positions
  played 700 games, 21497 / 37500 positions
  played 750 games, 23091 / 37500 positions
  played 800 games, 24639 / 37500 positions
  played 850 games, 26142 / 37500 positions
  played 900 games, 27779 / 37500 positions
  played 950 games, 29405 / 37500 positions
  played 1000 games, 30911 / 37500 positions
  played 1050 games, 32529 / 37500 positions
  played 1100 games, 34027 / 37500 positions
  played 1150 games, 35601 / 37500 positions
  played 1200 games, 37138 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp1-4.jnnw
