gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp7-7.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=16713 nnue=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1596 / 37500 positions
  played 100 games, 3280 / 37500 positions
  played 150 games, 4957 / 37500 positions
  played 200 games, 6536 / 37500 positions
  played 250 games, 8018 / 37500 positions
  played 300 games, 9560 / 37500 positions
  played 350 games, 11049 / 37500 positions
  played 400 games, 12691 / 37500 positions
  played 450 games, 14217 / 37500 positions
  played 500 games, 15863 / 37500 positions
  played 550 games, 17494 / 37500 positions
  played 600 games, 19128 / 37500 positions
  played 650 games, 20597 / 37500 positions
  played 700 games, 22129 / 37500 positions
  played 750 games, 23807 / 37500 positions
  played 800 games, 25335 / 37500 positions
  played 850 games, 26823 / 37500 positions
  played 900 games, 28292 / 37500 positions
  played 950 games, 29853 / 37500 positions
  played 1000 games, 31460 / 37500 positions
  played 1050 games, 32994 / 37500 positions
  played 1100 games, 34496 / 37500 positions
  played 1150 games, 36123 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp7-7.jnnw
