gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp4-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=15167 nnue=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/gen3.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1492 / 37500 positions
  played 100 games, 3021 / 37500 positions
  played 150 games, 4590 / 37500 positions
  played 200 games, 6150 / 37500 positions
  played 250 games, 7742 / 37500 positions
  played 300 games, 9410 / 37500 positions
  played 350 games, 11035 / 37500 positions
  played 400 games, 12535 / 37500 positions
  played 450 games, 14108 / 37500 positions
  played 500 games, 15590 / 37500 positions
  played 550 games, 17035 / 37500 positions
  played 600 games, 18654 / 37500 positions
  played 650 games, 20220 / 37500 positions
  played 700 games, 21768 / 37500 positions
  played 750 games, 23414 / 37500 positions
  played 800 games, 24965 / 37500 positions
  played 850 games, 26537 / 37500 positions
  played 900 games, 28181 / 37500 positions
  played 950 games, 29866 / 37500 positions
  played 1000 games, 31377 / 37500 positions
  played 1050 games, 32859 / 37500 positions
  played 1100 games, 34412 / 37500 positions
  played 1150 games, 36003 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp4-1.jnnw
