gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp7-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=8379 nnue=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1532 / 37500 positions
  played 100 games, 3037 / 37500 positions
  played 150 games, 4687 / 37500 positions
  played 200 games, 6321 / 37500 positions
  played 250 games, 7914 / 37500 positions
  played 300 games, 9462 / 37500 positions
  played 350 games, 11060 / 37500 positions
  played 400 games, 12529 / 37500 positions
  played 450 games, 14198 / 37500 positions
  played 500 games, 15798 / 37500 positions
  played 550 games, 17354 / 37500 positions
  played 600 games, 19033 / 37500 positions
  played 650 games, 20534 / 37500 positions
  played 700 games, 22053 / 37500 positions
  played 750 games, 23524 / 37500 positions
  played 800 games, 24984 / 37500 positions
  played 850 games, 26618 / 37500 positions
  played 900 games, 28133 / 37500 positions
  played 950 games, 29644 / 37500 positions
  played 1000 games, 31086 / 37500 positions
  played 1050 games, 32638 / 37500 positions
  played 1100 games, 34191 / 37500 positions
  played 1150 games, 35750 / 37500 positions
  played 1200 games, 37227 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp7-1.jnnw
