gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp5-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=12148 nnue=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1518 / 37500 positions
  played 100 games, 3037 / 37500 positions
  played 150 games, 4496 / 37500 positions
  played 200 games, 5994 / 37500 positions
  played 250 games, 7611 / 37500 positions
  played 300 games, 9297 / 37500 positions
  played 350 games, 10847 / 37500 positions
  played 400 games, 12417 / 37500 positions
  played 450 games, 13927 / 37500 positions
  played 500 games, 15502 / 37500 positions
  played 550 games, 17184 / 37500 positions
  played 600 games, 18684 / 37500 positions
  played 650 games, 20276 / 37500 positions
  played 700 games, 21830 / 37500 positions
  played 750 games, 23329 / 37500 positions
  played 800 games, 24925 / 37500 positions
  played 850 games, 26359 / 37500 positions
  played 900 games, 27929 / 37500 positions
  played 950 games, 29561 / 37500 positions
  played 1000 games, 31050 / 37500 positions
  played 1050 games, 32497 / 37500 positions
  played 1100 games, 34044 / 37500 positions
  played 1150 games, 35495 / 37500 positions
  played 1200 games, 37016 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp5-1.jnnw
