gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp5-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=23152 nnue=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1695 / 37500 positions
  played 100 games, 3370 / 37500 positions
  played 150 games, 5025 / 37500 positions
  played 200 games, 6620 / 37500 positions
  played 250 games, 8110 / 37500 positions
  played 300 games, 9667 / 37500 positions
  played 350 games, 11199 / 37500 positions
  played 400 games, 12858 / 37500 positions
  played 450 games, 14458 / 37500 positions
  played 500 games, 15958 / 37500 positions
  played 550 games, 17512 / 37500 positions
  played 600 games, 19089 / 37500 positions
  played 650 games, 20635 / 37500 positions
  played 700 games, 22175 / 37500 positions
  played 750 games, 23803 / 37500 positions
  played 800 games, 25379 / 37500 positions
  played 850 games, 27030 / 37500 positions
  played 900 games, 28476 / 37500 positions
  played 950 games, 30053 / 37500 positions
  played 1000 games, 31570 / 37500 positions
  played 1050 games, 33161 / 37500 positions
  played 1100 games, 34759 / 37500 positions
  played 1150 games, 36328 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp5-3.jnnw
