gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp1-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=21582 nnue=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1467 / 37500 positions
  played 100 games, 3049 / 37500 positions
  played 150 games, 4537 / 37500 positions
  played 200 games, 6156 / 37500 positions
  played 250 games, 7847 / 37500 positions
  played 300 games, 9466 / 37500 positions
  played 350 games, 10978 / 37500 positions
  played 400 games, 12595 / 37500 positions
  played 450 games, 14147 / 37500 positions
  played 500 games, 15738 / 37500 positions
  played 550 games, 17380 / 37500 positions
  played 600 games, 18919 / 37500 positions
  played 650 games, 20414 / 37500 positions
  played 700 games, 21911 / 37500 positions
  played 750 games, 23537 / 37500 positions
  played 800 games, 25167 / 37500 positions
  played 850 games, 26768 / 37500 positions
  played 900 games, 28352 / 37500 positions
  played 950 games, 29898 / 37500 positions
  played 1000 games, 31513 / 37500 positions
  played 1050 games, 33134 / 37500 positions
  played 1100 games, 34686 / 37500 positions
  played 1150 games, 36169 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp1-6.jnnw
