gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp6-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=29795 nnue=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1504 / 37500 positions
  played 100 games, 3078 / 37500 positions
  played 150 games, 4677 / 37500 positions
  played 200 games, 6368 / 37500 positions
  played 250 games, 7995 / 37500 positions
  played 300 games, 9566 / 37500 positions
  played 350 games, 11134 / 37500 positions
  played 400 games, 12720 / 37500 positions
  played 450 games, 14277 / 37500 positions
  played 500 games, 15851 / 37500 positions
  played 550 games, 17392 / 37500 positions
  played 600 games, 19003 / 37500 positions
  played 650 games, 20573 / 37500 positions
  played 700 games, 22203 / 37500 positions
  played 750 games, 23656 / 37500 positions
  played 800 games, 25240 / 37500 positions
  played 850 games, 26711 / 37500 positions
  played 900 games, 28141 / 37500 positions
  played 950 games, 29661 / 37500 positions
  played 1000 games, 31127 / 37500 positions
  played 1050 games, 32740 / 37500 positions
  played 1100 games, 34265 / 37500 positions
  played 1150 games, 35791 / 37500 positions
  played 1200 games, 37345 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp6-4.jnnw
