gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp7-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=6071 nnue=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1522 / 37500 positions
  played 100 games, 3156 / 37500 positions
  played 150 games, 4734 / 37500 positions
  played 200 games, 6237 / 37500 positions
  played 250 games, 7857 / 37500 positions
  played 300 games, 9417 / 37500 positions
  played 350 games, 10998 / 37500 positions
  played 400 games, 12516 / 37500 positions
  played 450 games, 14032 / 37500 positions
  played 500 games, 15660 / 37500 positions
  played 550 games, 17207 / 37500 positions
  played 600 games, 18732 / 37500 positions
  played 650 games, 20238 / 37500 positions
  played 700 games, 21800 / 37500 positions
  played 750 games, 23292 / 37500 positions
  played 800 games, 24845 / 37500 positions
  played 850 games, 26523 / 37500 positions
  played 900 games, 27998 / 37500 positions
  played 950 games, 29528 / 37500 positions
  played 1000 games, 31078 / 37500 positions
  played 1050 games, 32597 / 37500 positions
  played 1100 games, 34090 / 37500 positions
  played 1150 games, 35715 / 37500 positions
  played 1200 games, 37222 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp7-4.jnnw
