gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp8-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=7024 nnue=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1545 / 37500 positions
  played 100 games, 3125 / 37500 positions
  played 150 games, 4664 / 37500 positions
  played 200 games, 6130 / 37500 positions
  played 250 games, 7769 / 37500 positions
  played 300 games, 9448 / 37500 positions
  played 350 games, 11048 / 37500 positions
  played 400 games, 12635 / 37500 positions
  played 450 games, 14269 / 37500 positions
  played 500 games, 15863 / 37500 positions
  played 550 games, 17374 / 37500 positions
  played 600 games, 18902 / 37500 positions
  played 650 games, 20572 / 37500 positions
  played 700 games, 22140 / 37500 positions
  played 750 games, 23757 / 37500 positions
  played 800 games, 25330 / 37500 positions
  played 850 games, 26887 / 37500 positions
  played 900 games, 28475 / 37500 positions
  played 950 games, 30091 / 37500 positions
  played 1000 games, 31590 / 37500 positions
  played 1050 games, 33014 / 37500 positions
  played 1100 games, 34592 / 37500 positions
  played 1150 games, 36168 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp8-6.jnnw
