gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp7-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=18060 nnue=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1596 / 37500 positions
  played 100 games, 3124 / 37500 positions
  played 150 games, 4714 / 37500 positions
  played 200 games, 6350 / 37500 positions
  played 250 games, 7938 / 37500 positions
  played 300 games, 9613 / 37500 positions
  played 350 games, 11216 / 37500 positions
  played 400 games, 12783 / 37500 positions
  played 450 games, 14270 / 37500 positions
  played 500 games, 15829 / 37500 positions
  played 550 games, 17396 / 37500 positions
  played 600 games, 18932 / 37500 positions
  played 650 games, 20595 / 37500 positions
  played 700 games, 22215 / 37500 positions
  played 750 games, 23822 / 37500 positions
  played 800 games, 25364 / 37500 positions
  played 850 games, 27036 / 37500 positions
  played 900 games, 28564 / 37500 positions
  played 950 games, 30238 / 37500 positions
  played 1000 games, 31902 / 37500 positions
  played 1050 games, 33489 / 37500 positions
  played 1100 games, 34926 / 37500 positions
  played 1150 games, 36410 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp7-3.jnnw
