gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp8-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=24186 nnue=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/gen7.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1658 / 37500 positions
  played 100 games, 3394 / 37500 positions
  played 150 games, 4914 / 37500 positions
  played 200 games, 6447 / 37500 positions
  played 250 games, 8023 / 37500 positions
  played 300 games, 9562 / 37500 positions
  played 350 games, 11169 / 37500 positions
  played 400 games, 12748 / 37500 positions
  played 450 games, 14381 / 37500 positions
  played 500 games, 15936 / 37500 positions
  played 550 games, 17409 / 37500 positions
  played 600 games, 19047 / 37500 positions
  played 650 games, 20724 / 37500 positions
  played 700 games, 22337 / 37500 positions
  played 750 games, 23895 / 37500 positions
  played 800 games, 25492 / 37500 positions
  played 850 games, 27117 / 37500 positions
  played 900 games, 28666 / 37500 positions
  played 950 games, 30153 / 37500 positions
  played 1000 games, 31804 / 37500 positions
  played 1050 games, 33348 / 37500 positions
  played 1100 games, 35033 / 37500 positions
  played 1150 games, 36541 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp8-4.jnnw
