gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp2-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=26175 nnue=/root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1504 / 37500 positions
  played 100 games, 2994 / 37500 positions
  played 150 games, 4492 / 37500 positions
  played 200 games, 6043 / 37500 positions
  played 250 games, 7534 / 37500 positions
  played 300 games, 9052 / 37500 positions
  played 350 games, 10562 / 37500 positions
  played 400 games, 12136 / 37500 positions
  played 450 games, 13684 / 37500 positions
  played 500 games, 15337 / 37500 positions
  played 550 games, 16992 / 37500 positions
  played 600 games, 18436 / 37500 positions
  played 650 games, 20051 / 37500 positions
  played 700 games, 21496 / 37500 positions
  played 750 games, 23000 / 37500 positions
  played 800 games, 24584 / 37500 positions
  played 850 games, 26245 / 37500 positions
  played 900 games, 27862 / 37500 positions
  played 950 games, 29448 / 37500 positions
  played 1000 games, 30978 / 37500 positions
  played 1050 games, 32451 / 37500 positions
  played 1100 games, 34028 / 37500 positions
  played 1150 games, 35568 / 37500 positions
  played 1200 games, 37107 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0220-menonly-loop/artefacts.src/sp2-1.jnnw
