gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp7-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=26038 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1472 / 37500 positions
  played 100 games, 3064 / 37500 positions
  played 150 games, 4471 / 37500 positions
  played 200 games, 6113 / 37500 positions
  played 250 games, 7760 / 37500 positions
  played 300 games, 9326 / 37500 positions
  played 350 games, 10832 / 37500 positions
  played 400 games, 12266 / 37500 positions
  played 450 games, 13807 / 37500 positions
  played 500 games, 15329 / 37500 positions
  played 550 games, 16941 / 37500 positions
  played 600 games, 18481 / 37500 positions
  played 650 games, 20070 / 37500 positions
  played 700 games, 21629 / 37500 positions
  played 750 games, 23078 / 37500 positions
  played 800 games, 24474 / 37500 positions
  played 850 games, 26067 / 37500 positions
  played 900 games, 27569 / 37500 positions
  played 950 games, 29104 / 37500 positions
  played 1000 games, 30749 / 37500 positions
  played 1050 games, 32403 / 37500 positions
  played 1100 games, 34016 / 37500 positions
  played 1150 games, 35640 / 37500 positions
  played 1200 games, 37204 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp7-1.jnnw
