gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp5-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=20426 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1531 / 37500 positions
  played 100 games, 3107 / 37500 positions
  played 150 games, 4651 / 37500 positions
  played 200 games, 6202 / 37500 positions
  played 250 games, 7800 / 37500 positions
  played 300 games, 9422 / 37500 positions
  played 350 games, 10963 / 37500 positions
  played 400 games, 12515 / 37500 positions
  played 450 games, 14084 / 37500 positions
  played 500 games, 15546 / 37500 positions
  played 550 games, 17012 / 37500 positions
  played 600 games, 18556 / 37500 positions
  played 650 games, 20144 / 37500 positions
  played 700 games, 21685 / 37500 positions
  played 750 games, 23225 / 37500 positions
  played 800 games, 24711 / 37500 positions
  played 850 games, 26241 / 37500 positions
  played 900 games, 27798 / 37500 positions
  played 950 games, 29344 / 37500 positions
  played 1000 games, 30925 / 37500 positions
  played 1050 games, 32399 / 37500 positions
  played 1100 games, 33943 / 37500 positions
  played 1150 games, 35439 / 37500 positions
  played 1200 games, 36923 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp5-6.jnnw
