gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp6-5.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=8254 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1527 / 37500 positions
  played 100 games, 3144 / 37500 positions
  played 150 games, 4830 / 37500 positions
  played 200 games, 6399 / 37500 positions
  played 250 games, 7795 / 37500 positions
  played 300 games, 9397 / 37500 positions
  played 350 games, 10901 / 37500 positions
  played 400 games, 12444 / 37500 positions
  played 450 games, 14045 / 37500 positions
  played 500 games, 15677 / 37500 positions
  played 550 games, 17244 / 37500 positions
  played 600 games, 18765 / 37500 positions
  played 650 games, 20320 / 37500 positions
  played 700 games, 21882 / 37500 positions
  played 750 games, 23386 / 37500 positions
  played 800 games, 24900 / 37500 positions
  played 850 games, 26433 / 37500 positions
  played 900 games, 27929 / 37500 positions
  played 950 games, 29570 / 37500 positions
  played 1000 games, 31067 / 37500 positions
  played 1050 games, 32630 / 37500 positions
  played 1100 games, 34319 / 37500 positions
  played 1150 games, 35882 / 37500 positions
  played 1200 games, 37385 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp6-5.jnnw
