gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp6-3.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=28917 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1509 / 37500 positions
  played 100 games, 3030 / 37500 positions
  played 150 games, 4566 / 37500 positions
  played 200 games, 6062 / 37500 positions
  played 250 games, 7532 / 37500 positions
  played 300 games, 9118 / 37500 positions
  played 350 games, 10730 / 37500 positions
  played 400 games, 12331 / 37500 positions
  played 450 games, 13924 / 37500 positions
  played 500 games, 15535 / 37500 positions
  played 550 games, 17121 / 37500 positions
  played 600 games, 18661 / 37500 positions
  played 650 games, 20196 / 37500 positions
  played 700 games, 21834 / 37500 positions
  played 750 games, 23292 / 37500 positions
  played 800 games, 24877 / 37500 positions
  played 850 games, 26425 / 37500 positions
  played 900 games, 27938 / 37500 positions
  played 950 games, 29484 / 37500 positions
  played 1000 games, 31012 / 37500 positions
  played 1050 games, 32603 / 37500 positions
  played 1100 games, 34059 / 37500 positions
  played 1150 games, 35623 / 37500 positions
  played 1200 games, 37173 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp6-3.jnnw
