gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp2-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=3295 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1554 / 37500 positions
  played 100 games, 3106 / 37500 positions
  played 150 games, 4722 / 37500 positions
  played 200 games, 6176 / 37500 positions
  played 250 games, 7666 / 37500 positions
  played 300 games, 9190 / 37500 positions
  played 350 games, 10729 / 37500 positions
  played 400 games, 12199 / 37500 positions
  played 450 games, 13685 / 37500 positions
  played 500 games, 15176 / 37500 positions
  played 550 games, 16731 / 37500 positions
  played 600 games, 18236 / 37500 positions
  played 650 games, 19801 / 37500 positions
  played 700 games, 21342 / 37500 positions
  played 750 games, 22861 / 37500 positions
  played 800 games, 24404 / 37500 positions
  played 850 games, 25929 / 37500 positions
  played 900 games, 27499 / 37500 positions
  played 950 games, 29067 / 37500 positions
  played 1000 games, 30631 / 37500 positions
  played 1050 games, 32093 / 37500 positions
  played 1100 games, 33589 / 37500 positions
  played 1150 games, 35172 / 37500 positions
  played 1200 games, 36616 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp2-8.jnnw
