gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp1-8.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=14198 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1462 / 37500 positions
  played 100 games, 3125 / 37500 positions
  played 150 games, 4640 / 37500 positions
  played 200 games, 6207 / 37500 positions
  played 250 games, 7713 / 37500 positions
  played 300 games, 9325 / 37500 positions
  played 350 games, 10842 / 37500 positions
  played 400 games, 12358 / 37500 positions
  played 450 games, 13880 / 37500 positions
  played 500 games, 15342 / 37500 positions
  played 550 games, 16923 / 37500 positions
  played 600 games, 18453 / 37500 positions
  played 650 games, 20002 / 37500 positions
  played 700 games, 21516 / 37500 positions
  played 750 games, 23120 / 37500 positions
  played 800 games, 24715 / 37500 positions
  played 850 games, 26278 / 37500 positions
  played 900 games, 27841 / 37500 positions
  played 950 games, 29387 / 37500 positions
  played 1000 games, 31055 / 37500 positions
  played 1050 games, 32607 / 37500 positions
  played 1100 games, 34082 / 37500 positions
  played 1150 games, 35739 / 37500 positions
  played 1200 games, 37223 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp1-8.jnnw
