gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp1-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=2338 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1570 / 37500 positions
  played 100 games, 3176 / 37500 positions
  played 150 games, 4652 / 37500 positions
  played 200 games, 6206 / 37500 positions
  played 250 games, 7723 / 37500 positions
  played 300 games, 9299 / 37500 positions
  played 350 games, 10782 / 37500 positions
  played 400 games, 12327 / 37500 positions
  played 450 games, 13915 / 37500 positions
  played 500 games, 15425 / 37500 positions
  played 550 games, 16898 / 37500 positions
  played 600 games, 18347 / 37500 positions
  played 650 games, 19947 / 37500 positions
  played 700 games, 21519 / 37500 positions
  played 750 games, 23117 / 37500 positions
  played 800 games, 24640 / 37500 positions
  played 850 games, 26196 / 37500 positions
  played 900 games, 27613 / 37500 positions
  played 950 games, 29136 / 37500 positions
  played 1000 games, 30689 / 37500 positions
  played 1050 games, 32261 / 37500 positions
  played 1100 games, 33806 / 37500 positions
  played 1150 games, 35320 / 37500 positions
  played 1200 games, 36797 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp1-6.jnnw
