gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp7-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=14532 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1438 / 37500 positions
  played 100 games, 3045 / 37500 positions
  played 150 games, 4585 / 37500 positions
  played 200 games, 6153 / 37500 positions
  played 250 games, 7657 / 37500 positions
  played 300 games, 9176 / 37500 positions
  played 350 games, 10770 / 37500 positions
  played 400 games, 12381 / 37500 positions
  played 450 games, 13968 / 37500 positions
  played 500 games, 15476 / 37500 positions
  played 550 games, 17070 / 37500 positions
  played 600 games, 18578 / 37500 positions
  played 650 games, 20077 / 37500 positions
  played 700 games, 21485 / 37500 positions
  played 750 games, 22940 / 37500 positions
  played 800 games, 24419 / 37500 positions
  played 850 games, 25975 / 37500 positions
  played 900 games, 27561 / 37500 positions
  played 950 games, 29044 / 37500 positions
  played 1000 games, 30557 / 37500 positions
  played 1050 games, 32040 / 37500 positions
  played 1100 games, 33565 / 37500 positions
  played 1150 games, 35046 / 37500 positions
  played 1200 games, 36594 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp7-2.jnnw
