gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp5-4.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=7402 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen4.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1595 / 37500 positions
  played 100 games, 3179 / 37500 positions
  played 150 games, 4672 / 37500 positions
  played 200 games, 6170 / 37500 positions
  played 250 games, 7632 / 37500 positions
  played 300 games, 9182 / 37500 positions
  played 350 games, 10678 / 37500 positions
  played 400 games, 12320 / 37500 positions
  played 450 games, 13977 / 37500 positions
  played 500 games, 15465 / 37500 positions
  played 550 games, 17009 / 37500 positions
  played 600 games, 18453 / 37500 positions
  played 650 games, 20017 / 37500 positions
  played 700 games, 21591 / 37500 positions
  played 750 games, 23142 / 37500 positions
  played 800 games, 24756 / 37500 positions
  played 850 games, 26239 / 37500 positions
  played 900 games, 27709 / 37500 positions
  played 950 games, 29134 / 37500 positions
  played 1000 games, 30660 / 37500 positions
  played 1050 games, 32101 / 37500 positions
  played 1100 games, 33591 / 37500 positions
  played 1150 games, 35113 / 37500 positions
  played 1200 games, 36639 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp5-4.jnnw
