gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp2-1.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=11133 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen1.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1473 / 37500 positions
  played 100 games, 2939 / 37500 positions
  played 150 games, 4438 / 37500 positions
  played 200 games, 5958 / 37500 positions
  played 250 games, 7458 / 37500 positions
  played 300 games, 8978 / 37500 positions
  played 350 games, 10481 / 37500 positions
  played 400 games, 12013 / 37500 positions
  played 450 games, 13608 / 37500 positions
  played 500 games, 15080 / 37500 positions
  played 550 games, 16657 / 37500 positions
  played 600 games, 18239 / 37500 positions
  played 650 games, 19782 / 37500 positions
  played 700 games, 21351 / 37500 positions
  played 750 games, 22965 / 37500 positions
  played 800 games, 24513 / 37500 positions
  played 850 games, 26081 / 37500 positions
  played 900 games, 27591 / 37500 positions
  played 950 games, 29008 / 37500 positions
  played 1000 games, 30562 / 37500 positions
  played 1050 games, 32110 / 37500 positions
  played 1100 games, 33636 / 37500 positions
  played 1150 games, 35189 / 37500 positions
  played 1200 games, 36772 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp2-1.jnnw
