gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp7-7.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=11126 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen6.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1574 / 37500 positions
  played 100 games, 3153 / 37500 positions
  played 150 games, 4716 / 37500 positions
  played 200 games, 6297 / 37500 positions
  played 250 games, 7854 / 37500 positions
  played 300 games, 9451 / 37500 positions
  played 350 games, 11027 / 37500 positions
  played 400 games, 12603 / 37500 positions
  played 450 games, 14117 / 37500 positions
  played 500 games, 15613 / 37500 positions
  played 550 games, 17163 / 37500 positions
  played 600 games, 18681 / 37500 positions
  played 650 games, 20282 / 37500 positions
  played 700 games, 21951 / 37500 positions
  played 750 games, 23492 / 37500 positions
  played 800 games, 25067 / 37500 positions
  played 850 games, 26511 / 37500 positions
  played 900 games, 28101 / 37500 positions
  played 950 games, 29707 / 37500 positions
  played 1000 games, 31200 / 37500 positions
  played 1050 games, 32700 / 37500 positions
  played 1100 games, 34191 / 37500 positions
  played 1150 games, 35863 / 37500 positions
  played 1200 games, 37273 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp7-7.jnnw
