gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp6-6.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=11498 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1563 / 37500 positions
  played 100 games, 3131 / 37500 positions
  played 150 games, 4695 / 37500 positions
  played 200 games, 6205 / 37500 positions
  played 250 games, 7800 / 37500 positions
  played 300 games, 9444 / 37500 positions
  played 350 games, 10984 / 37500 positions
  played 400 games, 12539 / 37500 positions
  played 450 games, 14062 / 37500 positions
  played 500 games, 15485 / 37500 positions
  played 550 games, 17123 / 37500 positions
  played 600 games, 18555 / 37500 positions
  played 650 games, 20117 / 37500 positions
  played 700 games, 21677 / 37500 positions
  played 750 games, 23185 / 37500 positions
  played 800 games, 24864 / 37500 positions
  played 850 games, 26475 / 37500 positions
  played 900 games, 27953 / 37500 positions
  played 950 games, 29480 / 37500 positions
  played 1000 games, 30927 / 37500 positions
  played 1050 games, 32438 / 37500 positions
  played 1100 games, 33971 / 37500 positions
  played 1150 games, 35603 / 37500 positions
  played 1200 games, 37121 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp6-6.jnnw
