gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp1-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=15675 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen0.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1573 / 37500 positions
  played 100 games, 3171 / 37500 positions
  played 150 games, 4660 / 37500 positions
  played 200 games, 6183 / 37500 positions
  played 250 games, 7743 / 37500 positions
  played 300 games, 9231 / 37500 positions
  played 350 games, 10827 / 37500 positions
  played 400 games, 12334 / 37500 positions
  played 450 games, 13835 / 37500 positions
  played 500 games, 15426 / 37500 positions
  played 550 games, 16902 / 37500 positions
  played 600 games, 18404 / 37500 positions
  played 650 games, 20000 / 37500 positions
  played 700 games, 21547 / 37500 positions
  played 750 games, 23168 / 37500 positions
  played 800 games, 24701 / 37500 positions
  played 850 games, 26180 / 37500 positions
  played 900 games, 27647 / 37500 positions
  played 950 games, 29181 / 37500 positions
  played 1000 games, 30598 / 37500 positions
  played 1050 games, 32149 / 37500 positions
  played 1100 games, 33652 / 37500 positions
  played 1150 games, 35230 / 37500 positions
  played 1200 games, 36794 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp1-2.jnnw
