gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp6-2.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=19551 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1581 / 37500 positions
  played 100 games, 3154 / 37500 positions
  played 150 games, 4692 / 37500 positions
  played 200 games, 6230 / 37500 positions
  played 250 games, 7792 / 37500 positions
  played 300 games, 9393 / 37500 positions
  played 350 games, 10961 / 37500 positions
  played 400 games, 12490 / 37500 positions
  played 450 games, 14227 / 37500 positions
  played 500 games, 15852 / 37500 positions
  played 550 games, 17401 / 37500 positions
  played 600 games, 19069 / 37500 positions
  played 650 games, 20700 / 37500 positions
  played 700 games, 22300 / 37500 positions
  played 750 games, 23810 / 37500 positions
  played 800 games, 25383 / 37500 positions
  played 850 games, 26951 / 37500 positions
  played 900 games, 28597 / 37500 positions
  played 950 games, 30215 / 37500 positions
  played 1000 games, 31803 / 37500 positions
  played 1050 games, 33333 / 37500 positions
  played 1100 games, 34888 / 37500 positions
  played 1150 games, 36333 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp6-2.jnnw
