gen-data-wdl: n=37500 out=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp6-7.jnnw eval_depth=6 play_depth=4 max_plies=200 seed=18207 nnue=/root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/gen5.pjtw quiet_only=false pv_extract=0 movetime_ms=0
  played 50 games, 1574 / 37500 positions
  played 100 games, 3192 / 37500 positions
  played 150 games, 4768 / 37500 positions
  played 200 games, 6323 / 37500 positions
  played 250 games, 7840 / 37500 positions
  played 300 games, 9363 / 37500 positions
  played 350 games, 10864 / 37500 positions
  played 400 games, 12429 / 37500 positions
  played 450 games, 13890 / 37500 positions
  played 500 games, 15495 / 37500 positions
  played 550 games, 17054 / 37500 positions
  played 600 games, 18679 / 37500 positions
  played 650 games, 20275 / 37500 positions
  played 700 games, 21803 / 37500 positions
  played 750 games, 23335 / 37500 positions
  played 800 games, 24915 / 37500 positions
  played 850 games, 26562 / 37500 positions
  played 900 games, 28078 / 37500 positions
  played 950 games, 29661 / 37500 positions
  played 1000 games, 31404 / 37500 positions
  played 1050 games, 32931 / 37500 positions
  played 1100 games, 34512 / 37500 positions
  played 1150 games, 36066 / 37500 positions
wrote 37500 WDL records to /root/jass/jobs/results/ccx33-0229-lrclosed-fullfold-d4/artefacts.src/sp6-7.jnnw
